survey_date,admin0,admin0_code,admin1,admin1_code,admin2,admin2_code,admin3,admin3_code,total_idp,total_ret,ret_idp,ret_refugees,admin_origin
2015-04-30,Mali,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,MLI00100610,30,0,NA,NA,NA
2015-04-30,Mali,MLI,Kayes,MLI01,Kayes,MLI0101,Kayes Commune,MLI00100112,143,0,NA,NA,NA
2015-04-30,Mali,MLI,Kayes,MLI01,Bafoulabe,MLI0102,Bafoulabe,MLI00100201,14,0,NA,NA,NA
2015-04-30,Mali,MLI,Sikasso,MLI03,Bougouni,MLI0306,Bougouni Commune,MLI00300602,12,0,NA,NA,NA
2015-04-30,Mali,MLI,Sikasso,MLI03,Koutiala,MLI0305,Koutiala Commune,MLI00300516,135,0,NA,NA,NA
2015-04-30,Mali,MLI,Sikasso,MLI03,Yanfolila,MLI0304,Baya,MLI00300401,7,0,NA,NA,NA
2015-04-30,Mali,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,MLI00400101,17,0,NA,NA,NA
2015-04-30,Mali,MLI,Sikasso,MLI03,Sikasso,MLI0307,SIKASSO Commune,MLI00300737,49,0,NA,NA,NA
2015-04-30,Mali,MLI,Ségou,MLI04,San,MLI0404,San Commune,MLI00400417,450,0,NA,NA,NA
2015-04-30,Mali,MLI,Ségou,MLI04,Bla,MLI0403,Bla,MLI00400302,26,0,NA,NA,NA
2015-04-30,Mali,MLI,Ségou,MLI04,Segou,MLI0402,Segou Commune,MLI00400224,920,0,NA,NA,NA
2015-04-30,Mali,MLI,Mopti,MLI05,Bandiagara,MLI0502,Bandiagara Commune,MLI00500201,42,2863,NA,NA,NA
2015-04-30,Mali,MLI,Mopti,MLI05,Bankass,MLI0503,Bankass,MLI00500301,6,0,NA,NA,NA
2015-04-30,Mali,MLI,Mopti,MLI05,Youwarou,MLI0504,Youwarou,MLI00500407,77,2601,NA,NA,NA
2015-04-30,Mali,MLI,Ségou,MLI04,Niono,MLI0405,Niono,MLI00400506,264,0,NA,NA,NA
2015-04-30,Mali,MLI,Ségou,MLI04,Tominian,MLI0406,Tominian,MLI00400611,33,0,NA,NA,NA
2015-04-30,Mali,MLI,Ségou,MLI04,Macina,MLI0407,Macina,MLI00400705,16,0,NA,NA,NA
2015-04-30,Mali,MLI,Mopti,MLI05,Mopti,MLI0501,Mopti Commune,MLI00500109,1687,2702,NA,NA,NA
2015-04-30,Mali,MLI,Mopti,MLI05,Koro,MLI0507,Koro,MLI00500711,98,0,NA,NA,NA
2015-04-30,Mali,MLI,Mopti,MLI05,Douentza,MLI0506,Douentza Commune,MLI00500606,84,24276,NA,NA,NA
2015-04-30,Mali,MLI,Mopti,MLI05,Djenne,MLI0505,Djenne Commune,MLI00500503,30,0,NA,NA,NA
2015-04-30,Mali,MLI,Tombouctou,MLI06,Tombouctou,MLI0601,Tombouctou,MLI00600106,3020,71543,NA,NA,NA
2015-04-30,Mali,MLI,Tombouctou,MLI06,Dire,MLI0602,Dire,MLI00600205,3658,20272,NA,NA,NA
2015-04-30,Mali,MLI,Mopti,MLI05,Tenenkou,MLI0508,Tenenkou Commune,MLI00500809,54,3357,NA,NA,NA
2015-04-30,Mali,MLI,Tombouctou,MLI06,Niafunke,MLI0605,Souboundou,MLI00600507,1112,42002,NA,NA,NA
2015-04-30,Mali,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0604,Rharous,MLI00600408,745,63117,NA,NA,NA
2015-04-30,Mali,MLI,Tombouctou,MLI06,Goundam,MLI0603,Goundam Commune,MLI00600308,1558,9994,NA,NA,NA
2015-04-30,Mali,MLI,Gao,MLI07,Ansongo,MLI0702,Ansongo,MLI00700201,1612,61739,NA,NA,NA
2015-04-30,Mali,MLI,Gao,MLI07,Bourem,MLI0703,Bourem,MLI00700302,1518,26030,NA,NA,NA
2015-04-30,Mali,MLI,Gao,MLI07,Gao,MLI0701,Gao,MLI00700103,1706,35377,NA,NA,NA
2015-04-30,Mali,MLI,Menaka,MLI07,Menaka,MLI0704,Menaka,MLI00700403,1927,44936,NA,NA,NA
2015-04-30,Mali,MLI,Kidal,MLI08,Tin-Essako,MLI0802,Tin Essako,MLI00800201,967,42,NA,NA,NA
2015-04-30,Mali,MLI,Kidal,MLI08,Kidal,MLI0801,Anefif,MLI00800101,953,399,NA,NA,NA
2015-04-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune VI,MLI00900106,2474,0,NA,NA,NA
2015-04-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune III,MLI00900103,2299,0,NA,NA,NA
2015-04-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune IV,MLI00900104,1542,0,NA,NA,NA
2015-04-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,MLI00900105,1909,0,NA,NA,NA
2015-04-30,Mali,MLI,Kidal,MLI08,Abeibara,MLI0803,Abeibara,MLI00800301,2877,305,NA,NA,NA
2015-04-30,Mali,MLI,Kidal,MLI08,Tessalit,MLI0804,Tessalit,MLI00800403,860,422,NA,NA,NA
2015-04-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune II,MLI00900102,541,0,NA,NA,NA
2015-04-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,MLI00900101,2840,0,NA,NA,NA
2015-05-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,MLI00900101,2840,0,NA,NA,NA
2015-05-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune II,MLI00900102,541,0,NA,NA,NA
2015-05-31,Mali,MLI,Kidal,MLI08,Tessalit,MLI0804,Tessalit,MLI00800403,860,422,NA,NA,NA
2015-05-31,Mali,MLI,Kidal,MLI08,Abeibara,MLI0803,Abeibara,MLI00800301,2877,305,NA,NA,NA
2015-05-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune IV,MLI00900104,1542,0,NA,NA,NA
2015-05-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune III,MLI00900103,2299,0,NA,NA,NA
2015-05-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,MLI00900105,1909,0,NA,NA,NA
2015-05-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune VI,MLI00900106,2474,0,NA,NA,NA
2015-05-31,Mali,MLI,Kidal,MLI08,Kidal,MLI0801,Anefif,MLI00800101,953,399,NA,NA,NA
2015-05-31,Mali,MLI,Kidal,MLI08,Tin-Essako,MLI0802,Tin Essako,MLI00800201,967,42,NA,NA,NA
2015-05-31,Mali,MLI,Menaka,MLI07,Menaka,MLI0704,Menaka,MLI00700403,3713,44936,NA,NA,NA
2015-05-31,Mali,MLI,Gao,MLI07,Gao,MLI0701,Gao,MLI00700103,1706,35377,NA,NA,NA
2015-05-31,Mali,MLI,Gao,MLI07,Ansongo,MLI0702,Ansongo,MLI00700201,2867,61739,NA,NA,NA
2015-05-31,Mali,MLI,Gao,MLI07,Bourem,MLI0703,Bourem,MLI00700302,1518,26030,NA,NA,NA
2015-05-31,Mali,MLI,Tombouctou,MLI06,Goundam,MLI0603,Goundam Commune,MLI00600308,11062,9994,NA,NA,NA
2015-05-31,Mali,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0604,Rharous,MLI00600408,32291,63117,NA,NA,NA
2015-05-31,Mali,MLI,Tombouctou,MLI06,Niafunke,MLI0605,Souboundou,MLI00600507,4612,42002,NA,NA,NA
2015-05-31,Mali,MLI,Mopti,MLI05,Tenenkou,MLI0508,Tenenkou Commune,MLI00500809,54,3357,NA,NA,NA
2015-05-31,Mali,MLI,Tombouctou,MLI06,Tombouctou,MLI0601,Tombouctou,MLI00600106,12911,71543,NA,NA,NA
2015-05-31,Mali,MLI,Tombouctou,MLI06,Dire,MLI0602,Dire,MLI00600205,3658,20272,NA,NA,NA
2015-05-31,Mali,MLI,Mopti,MLI05,Djenne,MLI0505,Djenne Commune,MLI00500503,30,0,NA,NA,NA
2015-05-31,Mali,MLI,Mopti,MLI05,Douentza,MLI0506,Douentza Commune,MLI00500606,84,24276,NA,NA,NA
2015-05-31,Mali,MLI,Mopti,MLI05,Koro,MLI0507,Koro,MLI00500711,98,0,NA,NA,NA
2015-05-31,Mali,MLI,Mopti,MLI05,Mopti,MLI0501,Mopti Commune,MLI00500109,3770,2702,NA,NA,NA
2015-05-31,Mali,MLI,Ségou,MLI04,Macina,MLI0407,Macina,MLI00400705,16,0,NA,NA,NA
2015-05-31,Mali,MLI,Ségou,MLI04,Tominian,MLI0406,Tominian,MLI00400611,33,0,NA,NA,NA
2015-05-31,Mali,MLI,Ségou,MLI04,Niono,MLI0405,Niono,MLI00400506,264,0,NA,NA,NA
2015-05-31,Mali,MLI,Mopti,MLI05,Youwarou,MLI0504,Youwarou,MLI00500407,77,2601,NA,NA,NA
2015-05-31,Mali,MLI,Mopti,MLI05,Bankass,MLI0503,Bankass,MLI00500301,6,0,NA,NA,NA
2015-05-31,Mali,MLI,Mopti,MLI05,Bandiagara,MLI0502,Bandiagara Commune,MLI00500201,42,2863,NA,NA,NA
2015-05-31,Mali,MLI,Ségou,MLI04,Segou,MLI0402,Segou Commune,MLI00400224,920,0,NA,NA,NA
2015-05-31,Mali,MLI,Ségou,MLI04,Bla,MLI0403,Bla,MLI00400302,26,0,NA,NA,NA
2015-05-31,Mali,MLI,Ségou,MLI04,San,MLI0404,San Commune,MLI00400417,450,0,NA,NA,NA
2015-05-31,Mali,MLI,Sikasso,MLI03,Sikasso,MLI0307,SIKASSO Commune,MLI00300737,49,0,NA,NA,NA
2015-05-31,Mali,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,MLI00400101,17,0,NA,NA,NA
2015-05-31,Mali,MLI,Sikasso,MLI03,Yanfolila,MLI0304,Baya,MLI00300401,7,0,NA,NA,NA
2015-05-31,Mali,MLI,Sikasso,MLI03,Koutiala,MLI0305,Koutiala Commune,MLI00300516,135,0,NA,NA,NA
2015-05-31,Mali,MLI,Sikasso,MLI03,Bougouni,MLI0306,Bougouni Commune,MLI00300602,12,0,NA,NA,NA
2015-05-31,Mali,MLI,Kayes,MLI01,Bafoulabe,MLI0102,Bafoulabe,MLI00100201,14,0,NA,NA,NA
2015-05-31,Mali,MLI,Kayes,MLI01,Diema,MLI0103,Diema,MLI00100304,25,0,NA,NA,NA
2015-05-31,Mali,MLI,Kayes,MLI01,Kayes,MLI0101,Kayes Commune,MLI00100112,143,0,NA,NA,NA
2015-05-31,Mali,MLI,Kayes,MLI01,Kita,MLI0105,Kita Commune,MLI00100513,22,0,NA,NA,NA
2015-05-31,Mali,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,MLI00100610,30,0,NA,NA,NA
2015-05-31,Mali,MLI,Koulikoro,MLI02,Koulikoro,MLI0201,Koulikoro Commune,MLI00200104,75,0,NA,NA,NA
2015-05-31,Mali,MLI,Sikasso,MLI03,Kolondieba,MLI0303,Kolondieba,MLI00300306,2,0,NA,NA,NA
2015-05-31,Mali,MLI,Sikasso,MLI03,Yorosso,MLI0302,Yorosso,MLI00300209,9,0,NA,NA,NA
2015-05-31,Mali,MLI,Koulikoro,MLI02,Kati,MLI0205,Kati Commune,MLI00200518,4622,0,NA,NA,NA
2015-05-31,Mali,MLI,Koulikoro,MLI02,Dioila,MLI0203,Guegneka,MLI00200309,34,0,NA,NA,NA
2015-06-17,Mali,MLI,Koulikoro,MLI02,Dioila,MLI0203,Guegneka,MLI00200309,34,0,NA,NA,NA
2015-06-17,Mali,MLI,Koulikoro,MLI02,Kati,MLI0205,Kati Commune,MLI00200518,4622,0,NA,NA,NA
2015-06-17,Mali,MLI,Sikasso,MLI03,Yorosso,MLI0302,Yorosso,MLI00300209,9,0,NA,NA,NA
2015-06-17,Mali,MLI,Sikasso,MLI03,Kolondieba,MLI0303,Kolondieba,MLI00300306,2,0,NA,NA,NA
2015-06-17,Mali,MLI,Koulikoro,MLI02,Koulikoro,MLI0201,Koulikoro Commune,MLI00200104,75,0,NA,NA,NA
2015-06-17,Mali,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,MLI00100610,30,0,NA,NA,NA
2015-06-17,Mali,MLI,Kayes,MLI01,Kita,MLI0105,Kita Commune,MLI00100513,22,0,NA,NA,NA
2015-06-17,Mali,MLI,Kayes,MLI01,Bafoulabe,MLI0102,Bafoulabe,MLI00100201,14,0,NA,NA,NA
2015-06-17,Mali,MLI,Kayes,MLI01,Kayes,MLI0101,Kayes Commune,MLI00100112,143,0,NA,NA,NA
2015-06-17,Mali,MLI,Kayes,MLI01,Diema,MLI0103,Diema,MLI00100304,25,0,NA,NA,NA
2015-06-17,Mali,MLI,Sikasso,MLI03,Koutiala,MLI0305,Koutiala Commune,MLI00300516,135,0,NA,NA,NA
2015-06-17,Mali,MLI,Sikasso,MLI03,Yanfolila,MLI0304,Baya,MLI00300401,7,0,NA,NA,NA
2015-06-17,Mali,MLI,Sikasso,MLI03,Sikasso,MLI0307,SIKASSO Commune,MLI00300737,49,0,NA,NA,NA
2015-06-17,Mali,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,MLI00400101,17,0,NA,NA,NA
2015-06-17,Mali,MLI,Sikasso,MLI03,Bougouni,MLI0306,Bougouni Commune,MLI00300602,12,0,NA,NA,NA
2015-06-17,Mali,MLI,Ségou,MLI04,San,MLI0404,San Commune,MLI00400417,450,0,NA,NA,NA
2015-06-17,Mali,MLI,Ségou,MLI04,Segou,MLI0402,Segou Commune,MLI00400224,920,0,NA,NA,NA
2015-06-17,Mali,MLI,Ségou,MLI04,Bla,MLI0403,Bla,MLI00400302,26,0,NA,NA,NA
2015-06-17,Mali,MLI,Mopti,MLI05,Bandiagara,MLI0502,Bandiagara Commune,MLI00500201,42,2863,NA,NA,NA
2015-06-17,Mali,MLI,Mopti,MLI05,Mopti,MLI0501,Mopti Commune,MLI00500109,3770,2702,NA,NA,NA
2015-06-17,Mali,MLI,Mopti,MLI05,Djenne,MLI0505,Djenne Commune,MLI00500503,30,0,NA,NA,NA
2015-06-17,Mali,MLI,Mopti,MLI05,Bankass,MLI0503,Bankass,MLI00500301,6,0,NA,NA,NA
2015-06-17,Mali,MLI,Mopti,MLI05,Youwarou,MLI0504,Youwarou,MLI00500407,77,2601,NA,NA,NA
2015-06-17,Mali,MLI,Ségou,MLI04,Niono,MLI0405,Niono,MLI00400506,264,0,NA,NA,NA
2015-06-17,Mali,MLI,Ségou,MLI04,Tominian,MLI0406,Tominian,MLI00400611,33,0,NA,NA,NA
2015-06-17,Mali,MLI,Ségou,MLI04,Macina,MLI0407,Macina,MLI00400705,16,0,NA,NA,NA
2015-06-17,Mali,MLI,Mopti,MLI05,Koro,MLI0507,Koro,MLI00500711,98,0,NA,NA,NA
2015-06-17,Mali,MLI,Mopti,MLI05,Douentza,MLI0506,Douentza Commune,MLI00500606,84,24276,NA,NA,NA
2015-06-17,Mali,MLI,Tombouctou,MLI06,Dire,MLI0602,Dire,MLI00600205,3658,20272,NA,NA,NA
2015-06-17,Mali,MLI,Tombouctou,MLI06,Tombouctou,MLI0601,Tombouctou,MLI00600106,12044,71543,NA,NA,NA
2015-06-17,Mali,MLI,Mopti,MLI05,Tenenkou,MLI0508,Tenenkou Commune,MLI00500809,54,3357,NA,NA,NA
2015-06-17,Mali,MLI,Gao,MLI07,Gao,MLI0701,Gao,MLI00700103,1706,35377,NA,NA,NA
2015-06-17,Mali,MLI,Tombouctou,MLI06,Niafunke,MLI0605,Souboundou,MLI00600507,6151,42002,NA,NA,NA
2015-06-17,Mali,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0604,Rharous,MLI00600408,7300,63117,NA,NA,NA
2015-06-17,Mali,MLI,Tombouctou,MLI06,Goundam,MLI0603,Goundam Commune,MLI00600308,21912,9994,NA,NA,NA
2015-06-17,Mali,MLI,Gao,MLI07,Bourem,MLI0703,Bourem,MLI00700302,1518,26030,NA,NA,NA
2015-06-17,Mali,MLI,Gao,MLI07,Ansongo,MLI0702,Ansongo,MLI00700201,3888,61739,NA,NA,NA
2015-06-17,Mali,MLI,Menaka,MLI07,Menaka,MLI0704,Menaka,MLI00700403,3713,44936,NA,NA,NA
2015-06-17,Mali,MLI,Kidal,MLI08,Tin-Essako,MLI0802,Tin Essako,MLI00800201,967,42,NA,NA,NA
2015-06-17,Mali,MLI,Kidal,MLI08,Kidal,MLI0801,Anefif,MLI00800101,953,399,NA,NA,NA
2015-06-17,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,MLI00900105,1909,0,NA,NA,NA
2015-06-17,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune VI,MLI00900106,2474,0,NA,NA,NA
2015-06-17,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune III,MLI00900103,2299,0,NA,NA,NA
2015-06-17,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune IV,MLI00900104,1542,0,NA,NA,NA
2015-06-17,Mali,MLI,Kidal,MLI08,Abeibara,MLI0803,Abeibara,MLI00800301,2877,305,NA,NA,NA
2015-06-17,Mali,MLI,Kidal,MLI08,Tessalit,MLI0804,Tessalit,MLI00800403,860,422,NA,NA,NA
2015-06-17,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune II,MLI00900102,541,0,NA,NA,NA
2015-06-17,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,MLI00900101,2840,0,NA,NA,NA
2015-07-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,MLI00900101,2577,0,NA,NA,NA
2015-07-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune II,MLI00900102,405,0,NA,NA,NA
2015-07-31,Mali,MLI,Kidal,MLI08,Tessalit,MLI0804,Tessalit,MLI00800403,860,422,NA,NA,NA
2015-07-31,Mali,MLI,Kidal,MLI08,Abeibara,MLI0803,Abeibara,MLI00800301,2705,305,NA,NA,NA
2015-07-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune III,MLI00900103,1589,0,NA,NA,NA
2015-07-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune IV,MLI00900104,1087,0,NA,NA,NA
2015-07-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,MLI00900105,1720,0,NA,NA,NA
2015-07-31,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune VI,MLI00900106,1123,0,NA,NA,NA
2015-07-31,Mali,MLI,Kidal,MLI08,Kidal,MLI0801,Anefif,MLI00800101,681,449,NA,NA,NA
2015-07-31,Mali,MLI,Kidal,MLI08,Tin-Essako,MLI0802,Tin Essako,MLI00800201,967,42,NA,NA,NA
2015-07-31,Mali,MLI,Menaka,MLI07,Menaka,MLI0704,Menaka,MLI00700403,2756,45056,NA,NA,NA
2015-07-31,Mali,MLI,Gao,MLI07,Bourem,MLI0703,Bourem,MLI00700302,4386,26530,NA,NA,NA
2015-07-31,Mali,MLI,Gao,MLI07,Ansongo,MLI0702,Ansongo,MLI00700201,1705,63255,NA,NA,NA
2015-07-31,Mali,MLI,Tombouctou,MLI06,Goundam,MLI0603,Goundam Commune,MLI00600308,18714,10416,NA,NA,NA
2015-07-31,Mali,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0604,Rharous,MLI00600408,6140,67488,NA,NA,NA
2015-07-31,Mali,MLI,Gao,MLI07,Gao,MLI0701,Gao,MLI00700103,3148,36042,NA,NA,NA
2015-07-31,Mali,MLI,Tombouctou,MLI06,Niafunke,MLI0605,Souboundou,MLI00600507,5843,42497,NA,NA,NA
2015-07-31,Mali,MLI,Mopti,MLI05,Tenenkou,MLI0508,Tenenkou Commune,MLI00500809,125,3857,NA,NA,NA
2015-07-31,Mali,MLI,Tombouctou,MLI06,Tombouctou,MLI0601,Tombouctou,MLI00600106,6793,72497,NA,NA,NA
2015-07-31,Mali,MLI,Tombouctou,MLI06,Dire,MLI0602,Dire,MLI00600205,5299,20329,NA,NA,NA
2015-07-31,Mali,MLI,Mopti,MLI05,Douentza,MLI0506,Douentza Commune,MLI00500606,84,24476,NA,NA,NA
2015-07-31,Mali,MLI,Mopti,MLI05,Djenne,MLI0505,Djenne Commune,MLI00500503,30,0,NA,NA,NA
2015-07-31,Mali,MLI,Mopti,MLI05,Koro,MLI0507,Koro,MLI00500711,98,0,NA,NA,NA
2015-07-31,Mali,MLI,Ségou,MLI04,Macina,MLI0407,Macina,MLI00400705,16,0,NA,NA,NA
2015-07-31,Mali,MLI,Mopti,MLI05,Mopti,MLI0501,Mopti Commune,MLI00500109,3237,3702,NA,NA,NA
2015-07-31,Mali,MLI,Ségou,MLI04,Tominian,MLI0406,Tominian,MLI00400611,33,0,NA,NA,NA
2015-07-31,Mali,MLI,Mopti,MLI05,Bankass,MLI0503,Bankass,MLI00500301,15,0,NA,NA,NA
2015-07-31,Mali,MLI,Mopti,MLI05,Youwarou,MLI0504,Youwarou,MLI00500407,116,2701,NA,NA,NA
2015-07-31,Mali,MLI,Mopti,MLI05,Bandiagara,MLI0502,Bandiagara Commune,MLI00500201,42,3363,NA,NA,NA
2015-07-31,Mali,MLI,Ségou,MLI04,Segou,MLI0402,Segou Commune,MLI00400224,825,0,NA,NA,NA
2015-07-31,Mali,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,MLI00400101,17,0,NA,NA,NA
2015-07-31,Mali,MLI,Ségou,MLI04,San,MLI0404,San Commune,MLI00400417,253,0,NA,NA,NA
2015-07-31,Mali,MLI,Ségou,MLI04,Bla,MLI0403,Bla,MLI00400302,23,0,NA,NA,NA
2015-07-31,Mali,MLI,Ségou,MLI04,Niono,MLI0405,Niono,MLI00400506,183,0,NA,NA,NA
2015-07-31,Mali,MLI,Sikasso,MLI03,Bougouni,MLI0306,Bougouni Commune,MLI00300602,2,0,NA,NA,NA
2015-07-31,Mali,MLI,Sikasso,MLI03,Sikasso,MLI0307,SIKASSO Commune,MLI00300737,32,0,NA,NA,NA
2015-07-31,Mali,MLI,Sikasso,MLI03,Yanfolila,MLI0304,Baya,MLI00300401,1,0,NA,NA,NA
2015-07-31,Mali,MLI,Sikasso,MLI03,Koutiala,MLI0305,Koutiala Commune,MLI00300516,79,0,NA,NA,NA
2015-07-31,Mali,MLI,Kayes,MLI01,Diema,MLI0103,Diema,MLI00100304,17,0,NA,NA,NA
2015-07-31,Mali,MLI,Kayes,MLI01,Kayes,MLI0101,Kayes Commune,MLI00100112,118,0,NA,NA,NA
2015-07-31,Mali,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,MLI00100610,18,0,NA,NA,NA
2015-07-31,Mali,MLI,Sikasso,MLI03,Yorosso,MLI0302,Yorosso,MLI00300209,1,0,NA,NA,NA
2015-07-31,Mali,MLI,Koulikoro,MLI02,Kati,MLI0205,Kati Commune,MLI00200518,4226,0,NA,NA,NA
2015-07-31,Mali,MLI,Koulikoro,MLI02,Dioila,MLI0203,Guegneka,MLI00200309,34,0,NA,NA,NA
2015-07-31,Mali,MLI,Koulikoro,MLI02,Koulikoro,MLI0201,Koulikoro Commune,MLI00200104,60,0,NA,NA,NA
2015-09-17,Mali,MLI,Koulikoro,MLI02,Dioila,MLI0203,Guegneka,MLI00200309,34,0,NA,NA,NA
2015-09-17,Mali,MLI,Koulikoro,MLI02,Kati,MLI0205,Kati Commune,MLI00200518,4226,0,NA,NA,NA
2015-09-17,Mali,MLI,Sikasso,MLI03,Yorosso,MLI0302,Yorosso,MLI00300209,1,0,NA,NA,NA
2015-09-17,Mali,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,MLI00100610,18,0,NA,NA,NA
2015-09-17,Mali,MLI,Koulikoro,MLI02,Koulikoro,MLI0201,Koulikoro Commune,MLI00200104,60,0,NA,NA,NA
2015-09-17,Mali,MLI,Kayes,MLI01,Kayes,MLI0101,Kayes Commune,MLI00100112,118,0,NA,NA,NA
2015-09-17,Mali,MLI,Kayes,MLI01,Diema,MLI0103,Diema,MLI00100304,17,0,NA,NA,NA
2015-09-17,Mali,MLI,Sikasso,MLI03,Yanfolila,MLI0304,Baya,MLI00300401,1,0,NA,NA,NA
2015-09-17,Mali,MLI,Sikasso,MLI03,Koutiala,MLI0305,Koutiala Commune,MLI00300516,79,0,NA,NA,NA
2015-09-17,Mali,MLI,Sikasso,MLI03,Bougouni,MLI0306,Bougouni Commune,MLI00300602,2,0,NA,NA,NA
2015-09-17,Mali,MLI,Sikasso,MLI03,Sikasso,MLI0307,SIKASSO Commune,MLI00300737,32,0,NA,NA,NA
2015-09-17,Mali,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,MLI00400101,17,0,NA,NA,NA
2015-09-17,Mali,MLI,Ségou,MLI04,Bla,MLI0403,Bla,MLI00400302,23,0,NA,NA,NA
2015-09-17,Mali,MLI,Ségou,MLI04,San,MLI0404,San Commune,MLI00400417,253,0,NA,NA,NA
2015-09-17,Mali,MLI,Ségou,MLI04,Segou,MLI0402,Segou Commune,MLI00400224,825,0,NA,NA,NA
2015-09-17,Mali,MLI,Mopti,MLI05,Bankass,MLI0503,Bankass,MLI00500301,15,0,NA,NA,NA
2015-09-17,Mali,MLI,Mopti,MLI05,Bandiagara,MLI0502,Bandiagara Commune,MLI00500201,42,3363,NA,NA,NA
2015-09-17,Mali,MLI,Mopti,MLI05,Youwarou,MLI0504,Youwarou,MLI00500407,116,2701,NA,NA,NA
2015-09-17,Mali,MLI,Ségou,MLI04,Tominian,MLI0406,Tominian,MLI00400611,33,0,NA,NA,NA
2015-09-17,Mali,MLI,Ségou,MLI04,Niono,MLI0405,Niono,MLI00400506,183,0,NA,NA,NA
2015-09-17,Mali,MLI,Mopti,MLI05,Mopti,MLI0501,Mopti Commune,MLI00500109,3237,3702,NA,NA,NA
2015-09-17,Mali,MLI,Ségou,MLI04,Macina,MLI0407,Macina,MLI00400705,16,0,NA,NA,NA
2015-09-17,Mali,MLI,Mopti,MLI05,Koro,MLI0507,Koro,MLI00500711,98,0,NA,NA,NA
2015-09-17,Mali,MLI,Mopti,MLI05,Djenne,MLI0505,Djenne Commune,MLI00500503,30,0,NA,NA,NA
2015-09-17,Mali,MLI,Mopti,MLI05,Douentza,MLI0506,Douentza Commune,MLI00500606,84,24476,NA,NA,NA
2015-09-17,Mali,MLI,Tombouctou,MLI06,Dire,MLI0602,Dire,MLI00600205,5299,20329,NA,NA,NA
2015-09-17,Mali,MLI,Tombouctou,MLI06,Tombouctou,MLI0601,Tombouctou,MLI00600106,3852,72497,NA,NA,NA
2015-09-17,Mali,MLI,Mopti,MLI05,Tenenkou,MLI0508,Tenenkou Commune,MLI00500809,125,3857,NA,NA,NA
2015-09-17,Mali,MLI,Tombouctou,MLI06,Niafunke,MLI0605,Souboundou,MLI00600507,3623,42497,NA,NA,NA
2015-09-17,Mali,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0604,Rharous,MLI00600408,4363,67488,NA,NA,NA
2015-09-17,Mali,MLI,Tombouctou,MLI06,Goundam,MLI0603,Goundam Commune,MLI00600308,9389,10416,NA,NA,NA
2015-09-17,Mali,MLI,Gao,MLI07,Gao,MLI0701,Gao,MLI00700103,3148,36042,NA,NA,NA
2015-09-17,Mali,MLI,Gao,MLI07,Bourem,MLI0703,Bourem,MLI00700302,4386,26530,NA,NA,NA
2015-09-17,Mali,MLI,Gao,MLI07,Ansongo,MLI0702,Ansongo,MLI00700201,1705,63255,NA,NA,NA
2015-09-17,Mali,MLI,Menaka,MLI07,Menaka,MLI0704,Menaka,MLI00700403,2756,45056,NA,NA,NA
2015-09-17,Mali,MLI,Kidal,MLI08,Tin-Essako,MLI0802,Tin Essako,MLI00800201,967,42,NA,NA,NA
